"sales_key","order_id","date_key","customer_key","product_key","order_status","quantity","unit_price","unit_cost","gross_revenue","cogs","gross_profit","allocated_discount","allocated_shipping","net_revenue","net_profit"
"2069","1151","20260613","1994","211","Completed","1","412.95","299.35","412.95","299.35","113.60","2.50","3.00","410.45","111.10"
"2070","1151","20260613","1994","230","Completed","2","94.90","67.25","189.80","134.50","55.30","2.50","3.00","187.30","52.80"
"2071","1152","20260903","1942","207","Cancelled","2","440.02","275.08","880.04","550.16","329.88","0.00","5.00","880.04","329.88"
"2072","1152","20260903","1942","238","Cancelled","3","192.21","117.17","576.63","351.51","225.12","0.00","5.00","576.63","225.12"
"2073","1153","20260815","1804","187","Completed","2","90.39","64.58","180.78","129.16","51.62","0.00","9.99","180.78","51.62"
"2074","1154","20251019","1771","208","Cancelled","1","270.85","183.28","270.85","183.28","87.57","5.00","5.00","265.85","82.57"
"2075","1154","20251019","1771","195","Cancelled","2","249.99","156.58","499.98","313.16","186.82","5.00","5.00","494.98","181.82"
"2076","1155","20250910","1828","223","Completed","1","80.76","46.98","80.76","46.98","33.78","15.00","5.99","65.76","18.78"
"2077","1156","20260621","1814","225","Completed","1","98.36","65.70","98.36","65.70","32.66","1.67","3.33","96.69","30.99"
"2078","1156","20260621","1814","219","Completed","1","272.42","159.43","272.42","159.43","112.99","1.67","3.33","270.75","111.32"
"2079","1156","20260621","1814","232","Completed","1","292.00","192.97","292.00","192.97","99.03","1.67","3.33","290.33","97.36"
"2080","1157","20260302","1551","183","Completed","1","60.67","34.80","60.67","34.80","25.87","0.00","0.00","60.67","25.87"
"2081","1157","20260302","1551","233","Completed","2","100.29","55.86","200.58","111.72","88.86","0.00","0.00","200.58","88.86"
"2082","1157","20260302","1551","220","Completed","1","97.88","74.33","97.88","74.33","23.55","0.00","0.00","97.88","23.55"
"2083","1158","20260313","1908","240","Completed","1","51.43","38.16","51.43","38.16","13.27","15.00","9.99","36.43","-1.73"
"2084","1159","20260731","1818","195","Completed","1","249.99","156.58","249.99","156.58","93.41","5.00","0.00","244.99","88.41"
"2085","1159","20260731","1818","232","Completed","3","292.00","192.97","876.00","578.91","297.09","5.00","0.00","871.00","292.09"
"2086","1160","20260603","1545","230","Completed","1","94.90","67.25","94.90","67.25","27.65","5.00","5.99","89.90","22.65"
"2087","1161","20260918","1767","238","Completed","1","192.21","117.17","192.21","117.17","75.04","15.00","5.99","177.21","60.04"
"2088","1162","20260810","1896","215","Completed","1","45.82","32.17","45.82","32.17","13.65","15.00","5.99","30.82","-1.35"
"2089","1163","20260311","1669","222","Completed","2","100.07","70.05","200.14","140.10","60.04","0.00","9.99","200.14","60.04"
"2090","1164","20251207","1823","191","Completed","1","45.75","27.33","45.75","27.33","18.42","5.00","9.99","40.75","13.42"
"2091","1165","20260827","1714","217","Completed","1","148.68","108.91","148.68","108.91","39.77","0.00","0.00","148.68","39.77"
"2092","1165","20260827","1714","218","Completed","1","195.26","111.40","195.26","111.40","83.86","0.00","0.00","195.26","83.86"
"2093","1166","20260502","1880","197","Cancelled","1","49.20","27.84","49.20","27.84","21.36","0.00","5.99","49.20","21.36"
"2094","1167","20251004","1511","202","Completed","1","148.28","83.26","148.28","83.26","65.02","2.50","0.00","145.78","62.52"
"2095","1167","20251004","1511","228","Completed","3","68.08","45.01","204.24","135.03","69.21","2.50","0.00","201.74","66.71"
"2096","1168","20260522","1984","216","Returned","2","315.71","189.79","631.42","379.58","251.84","0.00","3.00","631.42","251.84"
"2097","1168","20260522","1984","203","Returned","1","55.41","37.95","55.41","37.95","17.46","0.00","3.00","55.41","17.46"
"2098","1169","20260424","1876","237","Completed","2","155.89","96.42","311.78","192.84","118.94","5.00","0.00","306.78","113.94"
"2099","1169","20260424","1876","221","Completed","2","211.10","133.66","422.20","267.32","154.88","5.00","0.00","417.20","149.88"
"2100","1170","20260512","1506","186","Completed","2","423.31","240.26","846.62","480.52","366.10","10.00","0.00","836.62","356.10"
"2101","1171","20260722","1740","221","Returned","2","211.10","133.66","422.20","267.32","154.88","0.00","2.00","422.20","154.88"
"2102","1171","20260722","1740","194","Returned","1","308.11","207.51","308.11","207.51","100.60","0.00","2.00","308.11","100.60"
"2103","1171","20260722","1740","228","Returned","2","68.08","45.01","136.16","90.02","46.14","0.00","2.00","136.16","46.14"
"2104","1172","20260815","1584","182","Completed","1","336.54","258.11","336.54","258.11","78.43","0.00","0.00","336.54","78.43"
"2105","1172","20260815","1584","209","Completed","1","157.08","117.89","157.08","117.89","39.19","0.00","0.00","157.08","39.19"
"2106","1172","20260815","1584","192","Completed","1","170.10","125.07","170.10","125.07","45.03","0.00","0.00","170.10","45.03"
"2107","1172","20260815","1584","189","Completed","1","413.12","294.37","413.12","294.37","118.75","0.00","0.00","413.12","118.75"
"2108","1173","20260114","1776","183","Completed","1","60.67","34.80","60.67","34.80","25.87","0.00","0.00","60.67","25.87"
"2109","1174","20260403","1830","198","Completed","1","71.76","49.35","71.76","49.35","22.41","10.00","0.00","61.76","12.41"
"2110","1175","20260530","1717","227","Returned","2","220.71","129.38","441.42","258.76","182.66","0.00","9.99","441.42","182.66"
"2111","1176","20260331","1782","193","Completed","1","232.94","146.33","232.94","146.33","86.61","0.00","0.00","232.94","86.61"
"2112","1176","20260331","1782","198","Completed","1","71.76","49.35","71.76","49.35","22.41","0.00","0.00","71.76","22.41"
"2113","1177","20260910","1967","232","Completed","2","292.00","192.97","584.00","385.94","198.06","1.25","0.00","582.75","196.81"
"2114","1177","20260910","1967","195","Completed","1","249.99","156.58","249.99","156.58","93.41","1.25","0.00","248.74","92.16"
"2115","1177","20260910","1967","196","Completed","1","65.17","42.83","65.17","42.83","22.34","1.25","0.00","63.92","21.09"
"2116","1177","20260910","1967","233","Completed","1","100.29","55.86","100.29","55.86","44.43","1.25","0.00","99.04","43.18"
"2117","1178","20260729","1800","230","Completed","1","94.90","67.25","94.90","67.25","27.65","0.00","5.00","94.90","27.65"
"2118","1178","20260729","1800","232","Completed","2","292.00","192.97","584.00","385.94","198.06","0.00","5.00","584.00","198.06"
"2119","1179","20251024","1830","223","Completed","1","80.76","46.98","80.76","46.98","33.78","0.00","0.00","80.76","33.78"
"2120","1179","20251024","1830","203","Completed","2","55.41","37.95","110.82","75.90","34.92","0.00","0.00","110.82","34.92"
"2121","1179","20251024","1830","235","Completed","3","40.99","23.15","122.97","69.45","53.52","0.00","0.00","122.97","53.52"
"2122","1180","20260501","1693","193","Completed","1","232.94","146.33","232.94","146.33","86.61","2.50","5.00","230.44","84.11"
"2123","1180","20260501","1693","189","Completed","2","413.12","294.37","826.24","588.74","237.50","2.50","5.00","823.74","235.00"
"2124","1181","20251220","1601","219","Cancelled","2","272.42","159.43","544.84","318.86","225.98","1.25","0.00","543.59","224.73"
"2125","1181","20251220","1601","211","Cancelled","1","412.95","299.35","412.95","299.35","113.60","1.25","0.00","411.70","112.35"
"2126","1181","20251220","1601","238","Cancelled","1","192.21","117.17","192.21","117.17","75.04","1.25","0.00","190.96","73.79"
"2127","1181","20251220","1601","217","Cancelled","2","148.68","108.91","297.36","217.82","79.54","1.25","0.00","296.11","78.29"
"2128","1182","20260509","1869","196","Completed","1","65.17","42.83","65.17","42.83","22.34","10.00","0.00","55.17","12.34"
"2129","1183","20251107","1781","189","Completed","1","413.12","294.37","413.12","294.37","118.75","0.00","5.99","413.12","118.75"
"2130","1184","20260129","1555","228","Completed","1","68.08","45.01","68.08","45.01","23.07","15.00","0.00","53.08","8.07"
"2131","1185","20260801","1778","203","Completed","2","55.41","37.95","110.82","75.90","34.92","0.00","3.00","110.82","34.92"
"2132","1185","20260801","1778","235","Completed","3","40.99","23.15","122.97","69.45","53.52","0.00","3.00","122.97","53.52"
"2133","1186","20251229","1538","222","Completed","1","100.07","70.05","100.07","70.05","30.02","0.00","3.00","100.07","30.02"
"2134","1186","20251229","1538","205","Completed","1","77.40","52.92","77.40","52.92","24.48","0.00","3.00","77.40","24.48"
"2135","1187","20260811","1720","189","Completed","1","413.12","294.37","413.12","294.37","118.75","7.50","0.00","405.62","111.25"
"2136","1187","20260811","1720","184","Completed","1","93.32","65.41","93.32","65.41","27.91","7.50","0.00","85.82","20.41"
"2137","1188","20260730","1884","231","Returned","1","111.88","80.39","111.88","80.39","31.49","0.00","0.00","111.88","31.49"
"2138","1188","20260730","1884","186","Returned","1","423.31","240.26","423.31","240.26","183.05","0.00","0.00","423.31","183.05"
"2139","1188","20260730","1884","239","Returned","2","116.83","67.33","233.66","134.66","99.00","0.00","0.00","233.66","99.00"
"2140","1188","20260730","1884","235","Returned","1","40.99","23.15","40.99","23.15","17.84","0.00","0.00","40.99","17.84"
"2141","1189","20260827","1990","193","Completed","1","232.94","146.33","232.94","146.33","86.61","0.00","1.50","232.94","86.61"
"2142","1189","20260827","1990","240","Completed","1","51.43","38.16","51.43","38.16","13.27","0.00","1.50","51.43","13.27"
"2143","1189","20260827","1990","194","Completed","2","308.11","207.51","616.22","415.02","201.20","0.00","1.50","616.22","201.20"
"2144","1189","20260827","1990","237","Completed","2","155.89","96.42","311.78","192.84","118.94","0.00","1.50","311.78","118.94"
"2145","1190","20260430","1798","221","Returned","1","211.10","133.66","211.10","133.66","77.44","0.00","3.00","211.10","77.44"
"2146","1190","20260430","1798","223","Returned","1","80.76","46.98","80.76","46.98","33.78","0.00","3.00","80.76","33.78"
"2147","1191","20260911","1991","232","Completed","1","292.00","192.97","292.00","192.97","99.03","15.00","9.99","277.00","84.03"
"2148","1192","20250226","1617","231","Completed","1","111.88","80.39","111.88","80.39","31.49","0.00","5.99","111.88","31.49"
"2149","1193","20260510","1648","226","Completed","1","155.18","87.63","155.18","87.63","67.55","5.00","3.33","150.18","62.55"
"2150","1193","20260510","1648","227","Completed","1","220.71","129.38","220.71","129.38","91.33","5.00","3.33","215.71","86.33"
"2151","1193","20260510","1648","184","Completed","1","93.32","65.41","93.32","65.41","27.91","5.00","3.33","88.32","22.91"
"2152","1194","20250422","1568","185","Completed","1","121.63","79.08","121.63","79.08","42.55","7.50","5.00","114.13","35.05"
"2153","1194","20250422","1568","189","Completed","1","413.12","294.37","413.12","294.37","118.75","7.50","5.00","405.62","111.25"
"2154","1195","20260629","1589","225","Completed","1","98.36","65.70","98.36","65.70","32.66","0.00","1.50","98.36","32.66"
"2155","1195","20260629","1589","205","Completed","3","77.40","52.92","232.20","158.76","73.44","0.00","1.50","232.20","73.44"
"2156","1195","20260629","1589","228","Completed","1","68.08","45.01","68.08","45.01","23.07","0.00","1.50","68.08","23.07"
"2157","1195","20260629","1589","191","Completed","1","45.75","27.33","45.75","27.33","18.42","0.00","1.50","45.75","18.42"
"2158","1196","20260909","1901","185","Completed","1","121.63","79.08","121.63","79.08","42.55","0.00","9.99","121.63","42.55"
"2159","1197","20260606","1902","214","Completed","2","443.92","253.54","887.84","507.08","380.76","5.00","5.00","882.84","375.76"
"2160","1197","20260606","1902","198","Completed","1","71.76","49.35","71.76","49.35","22.41","5.00","5.00","66.76","17.41"
"2161","1198","20251207","1895","208","Completed","1","270.85","183.28","270.85","183.28","87.57","5.00","3.00","265.85","82.57"
"2162","1198","20251207","1895","213","Completed","1","148.42","96.71","148.42","96.71","51.71","5.00","3.00","143.42","46.71"
"2163","1199","20260710","1920","233","Completed","1","100.29","55.86","100.29","55.86","44.43","5.00","0.00","95.29","39.43"
"2164","1199","20260710","1920","228","Completed","1","68.08","45.01","68.08","45.01","23.07","5.00","0.00","63.08","18.07"
"2165","1199","20260710","1920","197","Completed","1","49.20","27.84","49.20","27.84","21.36","5.00","0.00","44.20","16.36"
"2166","1200","20251101","1544","232","Completed","1","292.00","192.97","292.00","192.97","99.03","2.50","0.00","289.50","96.53"
"2167","1200","20251101","1544","202","Completed","1","148.28","83.26","148.28","83.26","65.02","2.50","0.00","145.78","62.52"
"2168","1201","20260411","1873","208","Completed","2","270.85","183.28","541.70","366.56","175.14","0.00","3.00","541.70","175.14"
"2169","1201","20260411","1873","234","Completed","1","172.64","112.28","172.64","112.28","60.36","0.00","3.00","172.64","60.36"
"2170","1202","20260423","1638","233","Completed","2","100.29","55.86","200.58","111.72","88.86","0.00","0.00","200.58","88.86"
"2171","1203","20250928","1720","186","Cancelled","1","423.31","240.26","423.31","240.26","183.05","0.00","5.00","423.31","183.05"
"2172","1203","20250928","1720","220","Cancelled","1","97.88","74.33","97.88","74.33","23.55","0.00","5.00","97.88","23.55"
"2173","1204","20260430","1543","223","Completed","3","80.76","46.98","242.28","140.94","101.34","3.33","3.33","238.95","98.01"
"2174","1204","20260430","1543","219","Completed","1","272.42","159.43","272.42","159.43","112.99","3.33","3.33","269.09","109.66"
"2175","1204","20260430","1543","188","Completed","1","147.11","98.96","147.11","98.96","48.15","3.33","3.33","143.78","44.82"
"2176","1205","20260711","1943","210","Returned","2","116.09","88.40","232.18","176.80","55.38","0.00","9.99","232.18","55.38"
"2177","1206","20260803","1871","183","Completed","1","60.67","34.80","60.67","34.80","25.87","0.00","9.99","60.67","25.87"
"2178","1207","20251120","1944","237","Completed","1","155.89","96.42","155.89","96.42","59.47","0.00","0.00","155.89","59.47"
"2179","1207","20251120","1944","193","Completed","1","232.94","146.33","232.94","146.33","86.61","0.00","0.00","232.94","86.61"
"2180","1207","20251120","1944","219","Completed","1","272.42","159.43","272.42","159.43","112.99","0.00","0.00","272.42","112.99"
"2181","1207","20251120","1944","200","Completed","1","212.44","119.33","212.44","119.33","93.11","0.00","0.00","212.44","93.11"
"2182","1208","20260911","1933","192","Completed","1","170.10","125.07","170.10","125.07","45.03","0.00","0.00","170.10","45.03"
"2183","1208","20260911","1933","195","Completed","1","249.99","156.58","249.99","156.58","93.41","0.00","0.00","249.99","93.41"
"2184","1208","20260911","1933","237","Completed","2","155.89","96.42","311.78","192.84","118.94","0.00","0.00","311.78","118.94"
"2185","1209","20250607","1949","201","Cancelled","2","183.21","138.22","366.42","276.44","89.98","10.00","0.00","356.42","79.98"
"2186","1210","20260831","1698","227","Cancelled","1","220.71","129.38","220.71","129.38","91.33","10.00","5.99","210.71","81.33"
"2187","1211","20260721","1781","199","Completed","1","154.93","112.90","154.93","112.90","42.03","0.00","9.99","154.93","42.03"
